,0,1
1198,53257,19159
1199,53257,2368
1200,53257,233298
1201,53257,5502
1202,53257,193946
1203,53257,6585
1204,53257,7624
1205,53257,2505
1206,53257,11766
1207,53257,11769
1208,1246221,18997
1209,1246221,18998
1210,1246221,18999
1211,1246221,9281
1212,1246221,552526
1213,1246221,11357
1214,1246221,20580
1215,1246221,20582
1216,1246221,17051
1217,1246221,17052
1218,1246221,2219
1219,1246221,5293
1220,1246221,205
1221,1246221,19152
1222,1246221,19153
1223,1246221,19159
1224,1246221,2368
1225,1246221,233298
1226,1246221,5502
1227,1246221,193946
1228,1246221,6585
1229,1246221,7624
1230,1246221,2505
1231,1246221,11766
1232,1246221,11769
1233,18997,18998
1234,18997,18999
1235,18997,9281
1236,18997,552526
1237,18997,11357
1238,18997,20580
1239,18997,20582
1240,18997,17051
1241,18997,17052
1242,18997,2219
1243,18997,5293
1244,18997,205
1245,18997,19152
1246,18997,19153
1247,18997,19159
1248,18997,2368
1249,18997,233298
1250,18997,5502
1251,18997,193946
1252,18997,6585
1253,18997,7624
1254,18997,2505
1255,18997,11766
1256,18997,11769
1257,18998,18999
1258,18998,9281
1259,18998,552526
1260,18998,11357
1261,18998,20580
1262,18998,20582
1263,18998,17051
1264,18998,17052
1265,18998,2219
1266,18998,5293
1267,18998,205
1268,18998,19152
1269,18998,19153
1270,18998,19159
1271,18998,2368
1272,18998,233298
1273,18998,5502
1274,18998,193946
1275,18998,6585
1276,18998,7624
1277,18998,2505
1278,18998,11766
1279,18998,11769
1280,18999,9281
1281,18999,552526
1282,18999,11357
1283,18999,20580
1284,18999,20582
1285,18999,17051
1286,18999,17052
1287,18999,2219
1288,18999,5293
1289,18999,205
1290,18999,19152
1291,18999,19153
1292,18999,19159
1293,18999,2368
1294,18999,233298
1295,18999,5502
1296,18999,193946
1297,18999,6585
1298,18999,7624
1299,18999,2505
1300,18999,11766
1301,18999,11769
1302,9281,552526
1303,9281,11357
1304,9281,20580
1305,9281,20582
1306,9281,17051
1307,9281,17052
1308,9281,2219
1309,9281,5293
1310,9281,205
1311,9281,19152
1312,9281,19153
1313,9281,19159
1314,9281,2368
1315,9281,233298
1316,9281,5502
1317,9281,193946
1318,9281,6585
1319,9281,7624
1320,9281,2505
1321,9281,11766
1322,9281,11769
1323,552526,11357
1324,552526,20580
1325,552526,20582
1326,552526,17051
1327,552526,17052
1328,552526,2219
1329,552526,5293
1330,552526,205
1331,552526,19152
1332,552526,19153
1333,552526,19159
1334,552526,2368
1335,552526,233298
1336,552526,5502
1337,552526,193946
1338,552526,6585
1339,552526,7624
1340,552526,2505
1341,552526,11766
1342,552526,11769
1343,11357,20580
1344,11357,20582
1345,11357,17051
1346,11357,17052
1347,11357,2219
1348,11357,5293
1349,11357,205
1350,11357,19152
1351,11357,19153
1352,11357,19159
1353,11357,2368
1354,11357,233298
1355,11357,5502
1356,11357,193946
1357,11357,6585
1358,11357,7624
1359,11357,2505
1360,11357,11766
1361,11357,11769
1362,20580,20582
1363,20580,17051
1364,20580,17052
1365,20580,2219
1366,20580,5293
1367,20580,205
1368,20580,19152
1369,20580,19153
1370,20580,19159
1371,20580,2368
1372,20580,233298
1373,20580,5502
1374,20580,193946
1375,20580,6585
1376,20580,7624
1377,20580,2505
1378,20580,11766
1379,20580,11769
1380,20582,17051
1381,20582,17052
1382,20582,2219
1383,20582,5293
1384,20582,205
1385,20582,19152
1386,20582,19153
1387,20582,19159
1388,20582,2368
1389,20582,233298
1390,20582,5502
1391,20582,193946
1392,20582,6585
1393,20582,7624
1394,20582,2505
1395,20582,11766
1396,20582,11769
1397,17051,17052
1398,17051,2219
1399,17051,5293
1400,17051,205
1401,17051,19152
1402,17051,19153
1403,17051,19159
1404,17051,2368
1405,17051,233298
1406,17051,5502
1407,17051,193946
1408,17051,6585
1409,17051,7624
1410,17051,2505
1411,17051,11766
1412,17051,11769
1413,17052,2219
1414,17052,5293
1415,17052,205
1416,17052,19152
1417,17052,19153
1418,17052,19159
1419,17052,2368
1420,17052,233298
1421,17052,5502
1422,17052,193946
1423,17052,6585
1424,17052,7624
1425,17052,2505
1426,17052,11766
1427,17052,11769
1428,2219,5293
1429,2219,205
1430,2219,19152
1431,2219,19153
1432,2219,19159
1433,2219,2368
1434,2219,233298
1435,2219,5502
1436,2219,193946
1437,2219,6585
1438,2219,7624
1439,2219,2505
1440,2219,11766
1441,2219,11769
1442,5293,205
1443,5293,19152
1444,5293,19153
1445,5293,19159
1446,5293,2368
1447,5293,233298
1448,5293,5502
1449,5293,193946
1450,5293,6585
1451,5293,7624
1452,5293,2505
1453,5293,11766
1454,5293,11769
1455,205,19152
1456,205,19153
1457,205,19159
1458,205,2368
1459,205,233298
1460,205,5502
1461,205,193946
1462,205,6585
1463,205,7624
1464,205,2505
1465,205,11766
1466,205,11769
1467,19152,19153
1468,19152,19159
1469,19152,2368
1470,19152,233298
1471,19152,5502
1472,19152,193946
1473,19152,6585
1474,19152,7624
1475,19152,2505
1476,19152,11766
1477,19152,11769
1478,19153,19159
1479,19153,2368
1480,19153,233298
1481,19153,5502
1482,19153,193946
1483,19153,6585
1484,19153,7624
1485,19153,2505
1486,19153,11766
1487,19153,11769
1488,19159,2368
1489,19159,233298
1490,19159,5502
1491,19159,193946
1492,19159,6585
1493,19159,7624
1494,19159,2505
1495,19159,11766
1496,19159,11769
1497,2368,233298
1498,2368,5502
1499,2368,193946
1500,2368,6585
1501,2368,7624
1502,2368,2505
1503,2368,11766
1504,2368,11769
1505,233298,5502
1506,233298,193946
1507,233298,6585
1508,233298,7624
1509,233298,2505
1510,233298,11766
1511,233298,11769
1512,5502,193946
1513,5502,6585
1514,5502,7624
1515,5502,2505
1516,5502,11766
1517,5502,11769
1518,193946,6585
1519,193946,7624
1520,193946,2505
1521,193946,11766
1522,193946,11769
1523,6585,7624
1524,6585,2505
1525,6585,11766
1526,6585,11769
1527,7624,2505
1528,7624,11766
1529,7624,11769
1530,2505,11766
1531,2505,11769
1532,11766,11769
1533,2372,4175
1534,2372,18
1535,2372,22132
1536,2372,2517
1537,2372,1219029
1538,2372,16855
1539,2372,10460
1540,4175,18
1541,4175,22132
1542,4175,2517
1543,4175,1219029
1544,4175,16855
1545,4175,10460
1546,18,22132
1547,18,2517
1548,18,1219029
1549,18,16855
1550,18,10460
1551,22132,2517
1552,22132,1219029
1553,22132,16855
1554,22132,10460
1555,2517,1219029
1556,2517,16855
1557,2517,10460
1558,1219029,16855
1559,1219029,10460
1560,16855,10460
1561,6162,53650
1562,6162,71189
1563,6162,3223
1564,6162,1817
1565,6162,62105
1566,6162,39459
1567,6162,27428
1568,6162,3491
1569,6162,1371439
1570,6162,1333
1571,6162,2231
1572,6162,550843
1573,6162,16828
1574,6162,17604
1575,6162,17605
1576,6162,74568
1577,6162,7624
1578,6162,16851
1579,6162,1245
1580,6162,1429470
1581,6162,103
1582,6162,1896
1583,6162,1640
1584,6162,13548
1585,6162,43373
1586,6162,7030
1587,6162,1146
1588,53650,71189
1589,53650,3223
1590,53650,1817
1591,53650,62105
1592,53650,39459
1593,53650,27428
1594,53650,3491
1595,53650,1371439
1596,53650,1333
1597,53650,2231
1598,53650,550843
1599,53650,16828
1600,53650,17604
1601,53650,17605
1602,53650,74568
1603,53650,7624
1604,53650,16851
1605,53650,1245
1606,53650,1429470
1607,53650,103
1608,53650,1896
1609,53650,1640
1610,53650,13548
1611,53650,43373
1612,53650,7030
1613,53650,1146
1614,71189,3223
1615,71189,1817
1616,71189,62105
1617,71189,39459
1618,71189,27428
1619,71189,3491
1620,71189,1371439
1621,71189,1333
1622,71189,2231
1623,71189,550843
1624,71189,16828
1625,71189,17604
1626,71189,17605
1627,71189,74568
1628,71189,7624
1629,71189,16851
1630,71189,1245
1631,71189,1429470
1632,71189,103
1633,71189,1896
1634,71189,1640
1635,71189,13548
1636,71189,43373
1637,71189,7030
1638,71189,1146
1639,3223,1817
1640,3223,62105
1641,3223,39459
1642,3223,27428
1643,3223,3491
1644,3223,1371439
1645,3223,1333
1646,3223,2231
1647,3223,550843
1648,3223,16828
1649,3223,17604
1650,3223,17605
1651,3223,74568
1652,3223,7624
1653,3223,16851
1654,3223,1245
1655,3223,1429470
1656,3223,103
1657,3223,1896
1658,3223,1640
1659,3223,13548
1660,3223,43373
1661,3223,7030
1662,3223,1146
1663,1817,62105
1664,1817,39459
1665,1817,27428
1666,1817,3491
1667,1817,1371439
1668,1817,1333
1669,1817,2231
1670,1817,550843
